Type,Purpose,Furnishing,Price,Beds,Baths,Area_sqft,Address,Price_num,Area_num,Beds_num,Baths_num
0,0,1,"1,349,000",2 beds,2 baths,957 sqft,"Binghatti Crest, JVC District 13, Jumeirah Village Circle (JVC), Dubai, UAE",1349000.0,957.0,2.0,2.0
6,0,1,"4,400,000",4 beds,5 baths,"4,269 sqft","Rivana, The Valley by Emaar, Dubai, UAE",4400000.0,4269.0,4.0,5.0
0,0,1,"1,575,000",1 bed,2 baths,821 sqft,"Olivia Garden Residence, Jumeirah Garden City, Al Satwa, Dubai, UAE",1575000.0,821.0,1.0,2.0
0,0,1,"970,000",Studio,1 bath,422 sqft,"Koro One, Jumeirah Garden City, Al Satwa, Dubai, UAE",970000.0,422.0,0.0,1.0
0,0,0,"1,255,000",Studio,1 bath,821 sqft,"Coral by Vision, Jumeirah Garden City, Al Satwa, Dubai, UAE",1255000.0,821.0,0.0,1.0
0,0,0,"1,150,000",1 bed,1 bath,761 sqft,"Marina Pinnacle, Dubai Marina, Dubai, UAE",1150000.0,761.0,1.0,1.0
5,0,1,"2,800,000",4 beds,3 baths,"1,550 sqft","Santorini, DAMAC Lagoons, Dubai, UAE",2800000.0,1550.0,4.0,3.0
0,0,1,"1,400,000",1 bed,2 baths,928 sqft,"Binghatti Royale, JVC District 18, Jumeirah Village Circle (JVC), Dubai, UAE",1400000.0,928.0,1.0,2.0
5,0,1,"4,300,000",4 beds,6 baths,"3,244 sqft","JVT District 1, Jumeirah Village Triangle (JVT), Dubai, UAE",4300000.0,3244.0,4.0,6.0
0,0,0,"509,998",Studio,1 bath,402 sqft,"JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",509998.0,402.0,0.0,1.0
0,0,1,"750,000",Studio,1 bath,501 sqft,"Lazord by LAPIS, Majan, Dubai, UAE",750000.0,501.0,0.0,1.0
0,0,1,"1,850,000",2 beds,2 baths,"1,824 sqft","Al Waha, Dubailand, Dubai, UAE",1850000.0,1824.0,2.0,2.0
6,0,1,"950,000",1 bed,2 baths,658 sqft,"Rukan 3, Rukan, Dubailand, Dubai, UAE",950000.0,658.0,1.0,2.0
5,0,1,"2,800,000",3 beds,4 baths,"1,944 sqft","Sun, Arabian Ranches 3, Dubai, UAE",2800000.0,1944.0,3.0,4.0
0,0,0,"696,000",1 bed,2 baths,744 sqft,"Jade Tower, Majan, Dubai, UAE",696000.0,744.0,1.0,2.0
5,0,1,"2,300,000",4 beds,3 baths,"2,315 sqft","Monte Carlo, DAMAC Lagoons, Dubai, UAE",2300000.0,2315.0,4.0,3.0
6,0,0,"4,791,888",4 beds,5 baths,"3,428 sqft","Rivera, The Valley by Emaar, Dubai, UAE",4791888.0,3428.0,4.0,5.0
0,0,0,"3,215,888",2 beds,3 baths,"1,435 sqft","Albero by Emaar, Dubai Creek Harbour, Dubai, UAE",3215888.0,1435.0,2.0,3.0
5,0,1,"2,550,000",3 beds,3 baths,"1,550 sqft","Costa Brava, DAMAC Lagoons, Dubai, UAE",2550000.0,1550.0,3.0,3.0
0,0,1,"1,500,000",1 bed,1 bath,909 sqft,"Creek Views by Azizi (Farhad Azizi Residence), Dubai Healthcare City Phase 2, Al Jaddaf, Dubai, UAE",1500000.0,909.0,1.0,1.0
5,0,1,"3,300,000",3 beds,3 baths,"1,981 sqft","La Violeta 1, La Violeta, Villanova, Dubailand, Dubai, UAE",3300000.0,1981.0,3.0,3.0
0,0,1,"3,050,000",2 beds,3 baths,"2,349 sqft","Al Ghozlan 1, Al Ghozlan, The Greens, Dubai, UAE",3050000.0,2349.0,2.0,3.0
5,0,0,"2,088,000",3 beds,5 baths,"1,807 sqft","Mulberry, DAMAC Hills 2 (Akoya by DAMAC), Dubai, UAE",2088000.0,1807.0,3.0,5.0
5,0,0,"2,088,000",3 beds,4 baths,"1,881 sqft","Mulberry, DAMAC Hills 2 (Akoya by DAMAC), Dubai, UAE",2088000.0,1881.0,3.0,4.0
0,0,1,"945,075",Studio,1 bath,407 sqft,"Peace Lagoons by Peace Homes, Dubai Land Residence Complex, Dubai, UAE",945075.0,407.0,0.0,1.0
0,0,0,"732,000",Studio,1 bath,378 sqft,"Oasiz 2 by Danube, Dubai Silicon Oasis (DSO), Dubai, UAE",732000.0,378.0,0.0,1.0
0,0,1,"699,000",1 bed,2 baths,738 sqft,"Rokane G23, International City Phase 2 (Warsan 4), International City, Dubai, UAE",699000.0,738.0,1.0,2.0
0,0,1,"4,730,000",2 beds,3 baths,"1,957 sqft","Safa One Tower A, Safa One by De Grisogono, Al Wasl, Dubai, UAE",4730000.0,1957.0,2.0,3.0
0,0,0,"1,399,999",1 bed,1 bath,694 sqft,"DAMAC Maison Aykon City, Aykon City, Business Bay, Dubai, UAE",1399999.0,694.0,1.0,1.0
0,0,1,"1,250,000",1 bed,2 baths,832 sqft,"Binghatti Apex, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1250000.0,832.0,1.0,2.0
0,0,1,"3,800,000",3 beds,2 baths,"1,570 sqft","Park Views Residences A, Park Views Residences, Al Kifaf, Bur Dubai, Dubai, UAE",3800000.0,1570.0,3.0,2.0
0,0,1,"1,750,000",1 bed,2 baths,742 sqft,"Park Views Residences A, Park Views Residences, Al Kifaf, Bur Dubai, Dubai, UAE",1750000.0,742.0,1.0,2.0
0,0,1,"2,300,000",2 beds,2 baths,"1,335 sqft","Park Views Residences A, Park Views Residences, Al Kifaf, Bur Dubai, Dubai, UAE",2300000.0,1335.0,2.0,2.0
0,0,1,"635,000",1 bed,1 bath,437 sqft,"Golf Vita A, Golf Vita, DAMAC Hills, Dubai, UAE",635000.0,437.0,1.0,1.0
0,0,0,"900,000",1 bed,2 baths,643 sqft,"Artesia C, Artesia, DAMAC Hills, Dubai, UAE",900000.0,643.0,1.0,2.0
0,0,1,"600,000",Studio,1 bath,481 sqft,"Loreto 1B, Loreto B, Loreto, DAMAC Hills, Dubai, UAE",600000.0,481.0,0.0,1.0
0,0,1,"725,000",1 bed,1 bath,481 sqft,"Golf Vita A, Golf Vita, DAMAC Hills, Dubai, UAE",725000.0,481.0,1.0,1.0
0,0,1,"670,000",Studio,1 bath,353 sqft,"Azizi Riviera 48, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",670000.0,353.0,0.0,1.0
0,0,0,"675,000",Studio,1 bath,456 sqft,"Artesia C, Artesia, DAMAC Hills, Dubai, UAE",675000.0,456.0,0.0,1.0
0,0,1,"1,800,000",1 bed,2 baths,763 sqft,"Viewz 1 by Danube, Viewz by Danube, Jumeirah Lake Towers (JLT), Dubai, UAE",1800000.0,763.0,1.0,2.0
6,0,0,"4,500,000",4 beds,5 baths,"1,830 sqft","Al Furjan West, Al Furjan, Dubai, UAE",4500000.0,1830.0,4.0,5.0
0,0,1,"1,000,000",1 bed,1 bath,631 sqft,"Binghatti Heights, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1000000.0,631.0,1.0,1.0
0,0,1,"1,100,000",1 bed,2 baths,611 sqft,"Binghatti Tulip, JVC District 11, Jumeirah Village Circle (JVC), Dubai, UAE",1100000.0,611.0,1.0,2.0
0,0,1,"550,000",Studio,1 bath,318 sqft,"The Diplomat Residences, Town Square, Dubai, UAE",550000.0,318.0,0.0,1.0
6,0,1,"7,999,999",6 beds,7 baths,"5,823 sqft","Dubailand, Dubai, UAE",7999999.0,5823.0,6.0,7.0
6,0,1,"7,900,000",5 beds,7 baths,"5,933 sqft","Residential District, Dubai South, Dubai, UAE",7900000.0,5933.0,5.0,7.0
0,0,0,"1,086,500",1 bed,2 baths,838 sqft,"Graygate Residences, JVC District 11, Jumeirah Village Circle (JVC), Dubai, UAE",1086500.0,838.0,1.0,2.0
0,0,0,"1,199,250",1 bed,2 baths,998 sqft,"Graygate Residences, JVC District 11, Jumeirah Village Circle (JVC), Dubai, UAE",1199250.0,998.0,1.0,2.0
0,0,0,"1,289,800",1 bed,2 baths,717 sqft,"Helvetia Residences, JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1289800.0,717.0,1.0,2.0
0,0,0,"5,693,000",3 beds,5 baths,"3,702 sqft","Helvetia Residences, JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",5693000.0,3702.0,3.0,5.0
0,0,1,"660,000",Studio,1 bath,379 sqft,"Azizi Riviera 6, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",660000.0,379.0,0.0,1.0
6,0,1,"7,100,000",4 beds,4 baths,"3,920 sqft","Yasmina Villas, Expo Valley, Expo City, Dubai, UAE",7100000.0,3920.0,4.0,4.0
0,0,0,"1,069,560",2 beds,3 baths,883 sqft,"Majestique Residence 1, Majestique Residences, Dubai World Central, Dubai, UAE",1069560.0,883.0,2.0,3.0
0,0,1,"2,500,000",1 bed,2 baths,"1,164 sqft","SLS Dubai Hotel & Residences, Business Bay, Dubai, UAE",2500000.0,1164.0,1.0,2.0
0,0,0,"6,488,268",3 beds,3 baths,"1,664 sqft","Trump Tower, Sheikh Zayed Road, Dubai, UAE",6488268.0,1664.0,3.0,3.0
6,0,1,"6,000,000",3 beds,3 baths,"3,777 sqft","The Springs 12, The Springs, Dubai, UAE",6000000.0,3777.0,3.0,3.0
0,0,1,"650,000",Studio,1 bath,399 sqft,"Provenza Residences, JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",650000.0,399.0,0.0,1.0
0,0,1,"990,000",Studio,1 bath,477 sqft,"Binghatti Skyrise Tower A, Binghatti Skyrise, Business Bay, Dubai, UAE",990000.0,477.0,0.0,1.0
6,0,1,"3,099,999",3 beds,5 baths,"2,281 sqft","Athlon by Aldar, Dubai, UAE",3099999.0,2281.0,3.0,5.0
0,0,1,"520,000",1 bed,2 baths,720 sqft,"Central Business District, International City, Dubai, UAE",520000.0,720.0,1.0,2.0
0,0,1,"550,000",Studio,1 bath,378 sqft,"Azizi Beach Oasis 2 Tower A, Azizi Beach Oasis 2, Dubai Studio City, Dubai, UAE",550000.0,378.0,0.0,1.0
0,0,1,"545,000",Studio,1 bath,350 sqft,"Azizi Beach Oasis 2 Tower B, Azizi Beach Oasis 2, Dubai Studio City, Dubai, UAE",545000.0,350.0,0.0,1.0
0,0,1,"540,000",Studio,1 bath,346 sqft,"Azizi Beach Oasis 2 Tower A, Azizi Beach Oasis 2, Dubai Studio City, Dubai, UAE",540000.0,346.0,0.0,1.0
6,0,0,"8,500,000",5 beds,6 baths,"10,000 sqft","Farm Gardens, The Valley by Emaar, Dubai, UAE",8500000.0,10000.0,5.0,6.0
6,0,1,"2,200,000",3 beds,3 baths,"1,875 sqft","R. Hills, Dubailand, Dubai, UAE",2200000.0,1875.0,3.0,3.0
0,0,1,"1,225,000",2 beds,3 baths,"1,501 sqft","Al Thamam 09, Al Thamam, Remraam, Dubai, UAE",1225000.0,1501.0,2.0,3.0
0,0,1,"1,319,999",2 beds,2 baths,958 sqft,"Binghatti Crest, JVC District 13, Jumeirah Village Circle (JVC), Dubai, UAE",1319999.0,958.0,2.0,2.0
0,0,1,"3,200,000",2 beds,2 baths,"1,171 sqft","Address Residences Zabeel Tower 1, Address Residences Zabeel, Za'abeel 1, Za'abeel, Dubai, UAE",3200000.0,1171.0,2.0,2.0
0,0,1,"1,656,000",1 bed,1 bath,750 sqft,"Club Drive Tower B, Club Drive, Dubai Hills Estate, Dubai, UAE",1656000.0,750.0,1.0,1.0
0,0,1,"4,800,000",3 beds,4 baths,"1,703 sqft","Vida Residences Dubai Hills Estate, Dubai Hills Estate, Dubai, UAE",4800000.0,1703.0,3.0,4.0
6,0,1,"3,200,000",3 beds,4 baths,"2,446 sqft","Greenway 2, Emaar South, Dubai South, Dubai, UAE",3200000.0,2446.0,3.0,4.0
0,0,1,"2,100,000",1 bed,2 baths,834 sqft,"Binghatti Skyhall, Business Bay, Dubai, UAE",2100000.0,834.0,1.0,2.0
0,0,0,"845,000",1 bed,2 baths,762 sqft,"Afnan 5, Afnan District, Midtown, Dubai Production City (IMPZ), Dubai, UAE",845000.0,762.0,1.0,2.0
0,0,1,"1,647,057",1 bed,2 baths,"1,202 sqft","Dawn by Binghatti, JVC District 16, Jumeirah Village Circle (JVC), Dubai, UAE",1647057.0,1202.0,1.0,2.0
0,0,1,"1,949,999",2 beds,3 baths,"2,016 sqft","Binghatti Aurora, JVC District 12, Jumeirah Village Circle (JVC), Dubai, UAE",1949999.0,2016.0,2.0,3.0
0,0,1,"799,799",Studio,1 bath,431 sqft,"Binghatti Apex, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",799799.0,431.0,0.0,1.0
0,0,1,"2,100,000",1 bed,2 baths,861 sqft,"Peninsula Four The Plaza, Peninsula, Business Bay, Dubai, UAE",2100000.0,861.0,1.0,2.0
0,0,1,"1,275,000",1 bed,2 baths,746 sqft,"Binghatti Azure, JVC District 16, Jumeirah Village Circle (JVC), Dubai, UAE",1275000.0,746.0,1.0,2.0
0,0,1,"1,062,777",1 bed,2 baths,696 sqft,"Bond Enclave, Arjan, Dubai, UAE",1062777.0,696.0,1.0,2.0
0,0,0,"3,800,000",2 beds,3 baths,"1,437 sqft","Naya at District One, District One, Mohammed Bin Rashid City, Dubai, UAE",3800000.0,1437.0,2.0,3.0
0,0,1,"1,875,000",1 bed,1 bath,694 sqft,"Tower B, Elvira, Dubai Hills Estate, Dubai, UAE",1875000.0,694.0,1.0,1.0
0,0,1,"3,100,000",2 beds,3 baths,"1,064 sqft","Tower A, Elvira, Dubai Hills Estate, Dubai, UAE",3100000.0,1064.0,2.0,3.0
0,0,1,"2,300,000",1 bed,1 bath,753 sqft,"Address Residences, Park Heights, Dubai Hills Estate, Dubai, UAE",2300000.0,753.0,1.0,1.0
0,0,1,"2,270,000",1 bed,1 bath,747 sqft,"Address Residences, Park Heights, Dubai Hills Estate, Dubai, UAE",2270000.0,747.0,1.0,1.0
0,0,1,"1,850,000",1 bed,1 bath,721 sqft,"Elvira, Dubai Hills Estate, Dubai, UAE",1850000.0,721.0,1.0,1.0
0,0,1,"1,900,000",1 bed,1 bath,758 sqft,"Park Heights, Dubai Hills Estate, Dubai, UAE",1900000.0,758.0,1.0,1.0
0,0,1,"1,850,000",1 bed,1 bath,657 sqft,"Park Lane Building 1, Park Lane, Dubai Hills Estate, Dubai, UAE",1850000.0,657.0,1.0,1.0
0,0,1,"3,999,000",2 beds,3 baths,"1,694 sqft","Golf Residences by Fortimo, Dubai Hills Estate, Dubai, UAE",3999000.0,1694.0,2.0,3.0
0,0,1,"2,425,000",2 beds,2 baths,"1,063 sqft","Parkside Views, Dubai Hills Estate, Dubai, UAE",2425000.0,1063.0,2.0,2.0
0,0,1,"1,800,000",1 bed,1 bath,706 sqft,"Tower A, Elvira, Dubai Hills Estate, Dubai, UAE",1800000.0,706.0,1.0,1.0
0,0,0,"2,288,888",1 bed,2 baths,728 sqft,"Creek Edge Tower 1, Creek Edge, Dubai Creek Harbour, Dubai, UAE",2288888.0,728.0,1.0,2.0
0,0,1,"1,865,573",2 beds,2 baths,"1,277 sqft","High Best Tower, District 11, Mohammed Bin Rashid City, Dubai, UAE",1865573.0,1277.0,2.0,2.0
0,0,1,"1,463,127",1 bed,1 bath,780 sqft,"Woodland Terraces, District 11, Mohammed Bin Rashid City, Dubai, UAE",1463127.0,780.0,1.0,1.0
0,0,1,"1,926,761",2 beds,2 baths,946 sqft,"Woodland Terraces, District 11, Mohammed Bin Rashid City, Dubai, UAE",1926761.0,946.0,2.0,2.0
0,0,1,"1,185,952",1 bed,1 bath,662 sqft,"Woodland Terraces, District 11, Mohammed Bin Rashid City, Dubai, UAE",1185952.0,662.0,1.0,1.0
0,0,1,"1,274,582",1 bed,1 bath,711 sqft,"Woodland Terraces, District 11, Mohammed Bin Rashid City, Dubai, UAE",1274582.0,711.0,1.0,1.0
6,0,1,"13,811,185",5 beds,6 baths,"6,004 sqft","Knightsbridge 2, District 11, Mohammed Bin Rashid City, Dubai, UAE",13811185.0,6004.0,5.0,6.0
6,0,1,"14,250,000",4 beds,7 baths,"9,011 sqft","District One West, Mohammed Bin Rashid City, Dubai, UAE",14250000.0,9011.0,4.0,7.0
0,0,1,"2,650,000",2 beds,2 baths,"1,179 sqft","Greenside Residence Tower B, Greenside Residence, Dubai Hills Estate, Dubai, UAE",2650000.0,1179.0,2.0,2.0
0,0,1,"1,175,000",Studio,1 bath,454 sqft,"Chic Tower, Business Bay, Dubai, UAE",1175000.0,454.0,0.0,1.0
0,0,1,"1,850,000",2 beds,3 baths,"1,243 sqft","Hillside Residences, Wasl Gate, Dubai, UAE",1850000.0,1243.0,2.0,3.0
0,0,1,"1,100,000",1 bed,2 baths,832 sqft,"Aras Heights, Majan, Dubai, UAE",1100000.0,832.0,1.0,2.0
6,0,1,"21,000,000",6 beds,7 baths,"7,121 sqft","Nad Al Sheba Gardens 6, Nad Al Sheba Gardens, Nad Al Sheba 1, Nad Al Sheba, Dubai, UAE",21000000.0,7121.0,6.0,7.0
5,0,1,"3,500,000",3 beds,4 baths,"2,279 sqft","Diagon, Athlon by Aldar, Dubai, UAE",3500000.0,2279.0,3.0,4.0
0,0,1,"1,800,000",1 bed,2 baths,646 sqft,"Peninsula Three, Peninsula, Business Bay, Dubai, UAE",1800000.0,646.0,1.0,2.0
0,0,0,"900,000",1 bed,2 baths,759 sqft,"Azizi Roy Mediterranean, Al Furjan, Dubai, UAE",900000.0,759.0,1.0,2.0
0,0,1,"777,000",Studio,1 bath,435 sqft,"Binghatti Starlight, Dubai Healthcare City Phase 2, Al Jaddaf, Dubai, UAE",777000.0,435.0,0.0,1.0
0,0,1,"829,917",Studio,1 bath,419 sqft,"Oakyard Residences, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",829917.0,419.0,0.0,1.0
0,0,1,"993,885",1 bed,1 bath,642 sqft,"Oakyard Residences, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",993885.0,642.0,1.0,1.0
0,0,1,"1,530,361",2 beds,2 baths,"1,088 sqft","Oakyard Residences, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1530361.0,1088.0,2.0,2.0
0,0,1,"2,385,000",3 beds,2 baths,"1,755 sqft","Cello Residences Tower B, Cello Residences, JVC District 18, Jumeirah Village Circle (JVC), Dubai, UAE",2385000.0,1755.0,3.0,2.0
0,0,1,"1,800,000",1 bed,1 bath,913 sqft,"Binghatti Phantom, JVC District 17, Jumeirah Village Circle (JVC), Dubai, UAE",1800000.0,913.0,1.0,1.0
0,0,0,"1,852,000",2 beds,3 baths,"1,322 sqft","Olivo Park Residences by Evera, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1852000.0,1322.0,2.0,3.0
0,0,0,"1,026,000",1 bed,2 baths,790 sqft,"Olivo Park Residences by Evera, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1026000.0,790.0,1.0,2.0
0,0,1,"1,041,000",1 bed,1 bath,724 sqft,"Cello Residences Tower B, Cello Residences, JVC District 18, Jumeirah Village Circle (JVC), Dubai, UAE",1041000.0,724.0,1.0,1.0
0,0,0,"1,300,000",1 bed,2 baths,706 sqft,"Ashton Park Residences The Second, JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",1300000.0,706.0,1.0,2.0
0,0,0,"1,213,471",1 bed,1 bath,745 sqft,"Skyhills Residence 3, JVC District 18, Jumeirah Village Circle (JVC), Dubai, UAE",1213471.0,745.0,1.0,1.0
0,0,0,"1,612,388",2 beds,2 baths,"1,154 sqft","Skyhills Residence 3, JVC District 18, Jumeirah Village Circle (JVC), Dubai, UAE",1612388.0,1154.0,2.0,2.0
0,0,1,"1,031,000",1 bed,1 bath,734 sqft,"Cello Residences Tower B, Cello Residences, JVC District 18, Jumeirah Village Circle (JVC), Dubai, UAE",1031000.0,734.0,1.0,1.0
0,0,1,"1,358,202",1 bed,1 bath,894 sqft,"Stonehenge Residences, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1358202.0,894.0,1.0,1.0
0,0,0,"1,239,000",1 bed,1 bath,934 sqft,"JVC District 11, Jumeirah Village Circle (JVC), Dubai, UAE",1239000.0,934.0,1.0,1.0
0,0,0,"2,101,000",2 beds,2 baths,"3,505 sqft","JVC District 11, Jumeirah Village Circle (JVC), Dubai, UAE",2101000.0,3505.0,2.0,2.0
0,0,0,"1,918,000",2 beds,2 baths,"1,876 sqft","JVC District 11, Jumeirah Village Circle (JVC), Dubai, UAE",1918000.0,1876.0,2.0,2.0
0,0,1,"775,000",1 bed,2 baths,979 sqft,"Building 39, Mediterranean, Discovery Gardens, Dubai, UAE",775000.0,979.0,1.0,2.0
0,0,1,"2,600,000",2 beds,3 baths,"1,866 sqft","Zaya Hameni, JVC District 15, Jumeirah Village Circle (JVC), Dubai, UAE",2600000.0,1866.0,2.0,3.0
6,0,1,"3,650,000",3 beds,5 baths,"2,012 sqft","The Pulse Beachfront, The Pulse, Residential District, Dubai South, Dubai, UAE",3650000.0,2012.0,3.0,5.0
6,0,1,"4,650,000",4 beds,4 baths,"3,559 sqft","The Pulse Beachfront 2, The Pulse, Residential District, Dubai South, Dubai, UAE",4650000.0,3559.0,4.0,4.0
5,0,1,"1,650,000",3 beds,4 baths,"1,881 sqft","Coursetia, DAMAC Hills 2 (Akoya by DAMAC), Dubai, UAE",1650000.0,1881.0,3.0,4.0
6,0,1,"20,171,888",5 beds,7 baths,"16,426 sqft","Ostra Palace Villas, The Oasis by Emaar, Dubai, UAE",20171888.0,16426.0,5.0,7.0
0,0,0,"1,700,000",1 bed,2 baths,886 sqft,"DAMAC Maison Mall Street (The Signature), Downtown Dubai, Dubai, UAE",1700000.0,886.0,1.0,2.0
0,0,0,"615,000",Studio,1 bath,603 sqft,"The Matrix, Dubai Sports City, Dubai, UAE",615000.0,603.0,0.0,1.0
0,0,0,"1,030,000",1 bed,2 baths,"1,038 sqft","Bennett House 1, Bennett House, Uptown Motor City, Motor City, Dubai, UAE",1030000.0,1038.0,1.0,2.0
0,0,0,"1,600,000",1 bed,1 bath,657 sqft,"Park Heights 2 Tower 2, Park Heights 2, Park Heights, Dubai Hills Estate, Dubai, UAE",1600000.0,657.0,1.0,1.0
0,0,1,"1,950,000",1 bed,2 baths,817 sqft,"Ellington House 3, Ellington House, Dubai Hills Estate, Dubai, UAE",1950000.0,817.0,1.0,2.0
5,0,1,"2,799,999",3 beds,5 baths,"3,253 sqft","The Pulse Townhouses, The Pulse, Residential District, Dubai South, Dubai, UAE",2799999.0,3253.0,3.0,5.0
0,0,0,"6,899,000",2 beds,3 baths,"1,465 sqft","Grand Bleu Tower 1, Grand Bleu Towers, Emaar Beachfront, Dubai Harbour, Dubai, UAE",6899000.0,1465.0,2.0,3.0
0,0,0,"1,492,500",1 bed,2 baths,998 sqft,"Skyhills Astra, Dubai Science Park, Dubai, UAE",1492500.0,998.0,1.0,2.0
0,0,1,"1,850,000",1 bed,1 bath,689 sqft,"Summer 4, Summer at Creek Beach, Dubai Creek Harbour, Dubai, UAE",1850000.0,689.0,1.0,1.0
0,0,1,"1,820,000",1 bed,2 baths,776 sqft,"Albero by Emaar, Dubai Creek Harbour, Dubai, UAE",1820000.0,776.0,1.0,2.0
0,0,0,"859,999",Studio,1 bath,385 sqft,"Skyhills Astra, Dubai Science Park, Dubai, UAE",859999.0,385.0,0.0,1.0
6,0,1,"2,250,000",3 beds,4 baths,"1,980 sqft","Expo Golf Villas 3 (Parkside 3), Expo Golf Villas, Emaar South, Dubai South, Dubai, UAE",2250000.0,1980.0,3.0,4.0
2,0,0,"5,300,000",4 beds,5 baths,"5,508 sqft","FIVE Jumeirah Village, JVC District 14, Jumeirah Village Circle (JVC), Dubai, UAE",5300000.0,5508.0,4.0,5.0
0,0,1,"1,480,000",2 beds,2 baths,798 sqft,"Azizi Riviera 67, Azizi Riviera, Meydan One, Meydan City, Dubai, UAE",1480000.0,798.0,2.0,2.0
0,0,0,"1,950,000",3 beds,4 baths,"1,516 sqft","Jumeirah Lake Towers (JLT), Dubai, UAE",1950000.0,1516.0,3.0,4.0
0,0,0,"9,000,000",3 beds,4 baths,"1,995 sqft","Beachgate by Address, Emaar Beachfront, Dubai Harbour, Dubai, UAE",9000000.0,1995.0,3.0,4.0
6,0,1,"3,500,000",4 beds,4 baths,"2,468 sqft","Mudon Al Ranim 8, Mudon Al Ranim, Mudon, Dubai, UAE",3500000.0,2468.0,4.0,4.0
5,0,1,"3,200,000",3 beds,3 baths,"2,217 sqft","Mudon Al Ranim 1, Mudon Al Ranim, Mudon, Dubai, UAE",3200000.0,2217.0,3.0,3.0
5,0,1,"2,900,000",3 beds,3 baths,"2,217 sqft","Mudon Al Ranim 1, Mudon Al Ranim, Mudon, Dubai, UAE",2900000.0,2217.0,3.0,3.0
0,0,1,"1,210,800",1 bed,2 baths,702 sqft,"Sola Residences, Wasl Gate, Dubai, UAE",1210800.0,702.0,1.0,2.0
0,0,1,"1,290,000",1 bed,2 baths,839 sqft,"East Tower, Luma 22, JVC District 10, Jumeirah Village Circle (JVC), Dubai, UAE",1290000.0,839.0,1.0,2.0
0,0,0,"1,130,000",1 bed,1 bath,989 sqft,"Marina 101, Dubai Marina, Dubai, UAE",1130000.0,989.0,1.0,1.0
0,0,1,"1,500,000",2 beds,3 baths,"1,429 sqft","Emaar Tower A, Emaar Towers, Riggat Al Buteen, Deira, Dubai, UAE",1500000.0,1429.0,2.0,3.0
0,0,1,"2,100,000",1 bed,1 bath,649 sqft,"Burj Royale, Downtown Dubai, Dubai, UAE",2100000.0,649.0,1.0,1.0
0,0,1,"3,000,000",3 beds,4 baths,"2,601 sqft","Orchid Residence, Dubai Science Park, Dubai, UAE",3000000.0,2601.0,3.0,4.0
0,0,1,"740,000",1 bed,2 baths,957 sqft,"Building 70, Mediterranean, Discovery Gardens, Dubai, UAE",740000.0,957.0,1.0,2.0
0,0,1,"1,550,000",2 beds,2 baths,"1,141 sqft","Lucky 1 Residences, JVC District 13, Jumeirah Village Circle (JVC), Dubai, UAE",1550000.0,1141.0,2.0,2.0
6,0,0,"1,350,000",2 beds,2 baths,975 sqft,"Bianca, Dubailand, Dubai, UAE",1350000.0,975.0,2.0,2.0
0,0,1,"3,800,888",3 beds,4 baths,"1,596 sqft","Altus Tower 1, Altus, Dubai Creek Harbour, Dubai, UAE",3800888.0,1596.0,3.0,4.0
0,0,0,"1,358,200",2 beds,3 baths,"1,208 sqft","Reem by Vision, Liwan, Dubai, UAE",1358200.0,1208.0,2.0,3.0
5,0,1,"3,621,888",3 beds,4 baths,"2,418 sqft","Greenspoint, Emaar South, Dubai South, Dubai, UAE",3621888.0,2418.0,3.0,4.0
0,0,1,"2,969,888",2 beds,2 baths,"1,176 sqft","Parkwood Tower B, Parkwood, Dubai Hills Estate, Dubai, UAE",2969888.0,1176.0,2.0,2.0
0,0,1,"1,816,888",1 bed,2 baths,757 sqft,"Albero by Emaar, Dubai Creek Harbour, Dubai, UAE",1816888.0,757.0,1.0,2.0
0,0,1,"3,017,000",2 beds,3 baths,"1,399 sqft","Volta, Downtown Dubai, Dubai, UAE",3017000.0,1399.0,2.0,3.0
0,0,1,"1,841,888",1 bed,2 baths,757 sqft,"Altan, Dubai Creek Harbour, Dubai, UAE",1841888.0,757.0,1.0,2.0
0,0,1,"905,000",Studio,1 bath,403 sqft,"Vincitore Aqua Flora, Dubai Science Park, Dubai, UAE",905000.0,403.0,0.0,1.0
0,0,1,"730,000",1 bed,2 baths,694 sqft,"Zahra Breeze Apartments 4A, Zahra Breeze Apartments, Town Square, Dubai, UAE",730000.0,694.0,1.0,2.0
0,0,1,"1,040,000",1 bed,2 baths,750 sqft,"Samana Barari Lagoons, Majan, Dubai, UAE",1040000.0,750.0,1.0,2.0
